dataset,sample,has_gt,before_network_psnr,before_network_ssim,before_network_noise_est,before_network_sharpness,after_network_psnr,after_network_ssim,after_network_noise_est,after_network_sharpness,baseline_gaussian_psnr,baseline_gaussian_ssim,baseline_gaussian_noise_est,baseline_gaussian_sharpness,baseline_nlm_psnr,baseline_nlm_ssim,baseline_nlm_noise_est,baseline_nlm_sharpness,baseline_bm3d_psnr,baseline_bm3d_ssim,baseline_bm3d_noise_est,baseline_bm3d_sharpness
US,M1_full_0190,False,,,20.756115641215715,7114.870223999023,,,1.4825796886582654,1875.7466354370117,,,2.965159377316531,1800.6675186157227,,,2.965159377316531,3914.639228820801,,,1.4825796886582654,3159.2586364746094
US,M1_full_0191,False,,,20.756115641215715,7277.7740478515625,,,1.4825796886582654,1955.216682434082,,,2.965159377316531,1835.0403060913086,,,2.965159377316531,3987.6768188476562,,,2.965159377316531,3276.6737213134766
US,M1_full_0192,False,,,20.756115641215715,7157.151275634766,,,1.4825796886582654,1853.210334777832,,,2.965159377316531,1765.2065963745117,,,2.965159377316531,3856.2604370117188,,,2.965159377316531,3147.110237121582
US,M1_full_0193,False,,,20.756115641215715,7036.3740310668945,,,1.4825796886582654,1856.9401397705078,,,2.965159377316531,1786.3603210449219,,,2.965159377316531,3775.8185958862305,,,1.4825796886582654,3086.5205841064453
US,M1_full_0194,False,,,20.756115641215715,6719.171691894531,,,1.4825796886582654,1738.262809753418,,,2.965159377316531,1713.0548400878906,,,2.965159377316531,3500.0379333496094,,,1.4825796886582654,2884.0236892700195
US,M1_full_0195,False,,,20.756115641215715,6753.5129470825195,,,1.4825796886582654,1760.5504837036133,,,2.965159377316531,1723.5661926269531,,,2.965159377316531,3540.51065826416,,,1.4825796886582654,2910.598747253418
US,M1_full_0196,False,,,19.27353595255745,6567.663154602051,,,1.4825796886582654,1650.755744934082,,,2.965159377316531,1637.0642318725586,,,2.965159377316531,3386.0998001098633,,,1.4825796886582654,2756.8711471557617
US,M1_full_0197,False,,,19.27353595255745,6644.988265991211,,,1.4825796886582654,1772.4045867919922,,,2.965159377316531,1697.7266387939453,,,2.965159377316531,3480.1410217285156,,,1.4825796886582654,2892.1585235595703
US,M1_full_0198,False,,,19.27353595255745,6432.0705490112305,,,1.4825796886582654,1624.8091125488281,,,2.965159377316531,1612.7111358642578,,,2.965159377316531,3269.790351867676,,,1.4825796886582654,2680.883102416992
US,M1_full_0199,False,,,19.27353595255745,6440.688690185547,,,1.4825796886582654,1583.449836730957,,,2.965159377316531,1584.7841033935547,,,2.965159377316531,3242.7686614990234,,,1.4825796886582654,2640.443572998047
US,M1_full_0200,False,,,20.756115641215715,6727.323989868164,,,1.4825796886582654,1746.6769409179688,,,2.965159377316531,1709.6880722045898,,,2.965159377316531,3526.8842697143555,,,1.4825796886582654,2892.5120239257812
US,M1_full_0201,False,,,20.756115641215715,6865.360038757324,,,1.4825796886582654,1739.5689544677734,,,2.965159377316531,1715.1920471191406,,,2.965159377316531,3613.6243209838867,,,1.4825796886582654,2922.2039184570312
US,M1_full_0202,False,,,20.756115641215715,6775.594062805176,,,1.4825796886582654,1719.057472229004,,,2.965159377316531,1709.8721466064453,,,2.965159377316531,3510.0624465942383,,,1.4825796886582654,2844.120674133301
US,M1_full_0203,False,,,20.756115641215715,6821.591499328613,,,1.4825796886582654,1706.7151794433594,,,2.965159377316531,1697.6928100585938,,,2.965159377316531,3553.2387161254883,,,1.4825796886582654,2880.539863586426
US,M1_full_0204,False,,,19.27353595255745,6720.75040435791,,,1.4825796886582654,1684.3887023925781,,,2.965159377316531,1669.482521057129,,,2.965159377316531,3475.17716217041,,,1.4825796886582654,2831.2206802368164
US,M1_full_0205,False,,,20.756115641215715,6716.508041381836,,,1.4825796886582654,1679.7253875732422,,,2.965159377316531,1659.9641799926758,,,2.965159377316531,3477.022491455078,,,1.4825796886582654,2815.7220001220703
US,M1_full_0206,False,,,20.756115641215715,6965.376403808594,,,1.4825796886582654,1814.897964477539,,,2.965159377316531,1733.3952713012695,,,2.965159377316531,3725.42765045166,,,1.4825796886582654,3048.90486907959
US,M1_full_0207,False,,,20.756115641215715,6891.915138244629,,,1.4825796886582654,1826.2503280639648,,,2.965159377316531,1741.1926574707031,,,2.965159377316531,3663.8472290039062,,,1.4825796886582654,3004.252616882324
US,M1_full_0208,False,,,20.756115641215715,6776.159378051758,,,1.4825796886582654,1764.6993255615234,,,2.965159377316531,1712.5224151611328,,,2.965159377316531,3512.4613723754883,,,1.4825796886582654,2888.351516723633
US,M1_full_0209,False,,,19.27353595255745,6643.342239379883,,,1.4825796886582654,1766.4308624267578,,,2.965159377316531,1700.648307800293,,,2.965159377316531,3478.139762878418,,,1.4825796886582654,2826.9413833618164
US,M1_full_0210,False,,,20.756115641215715,6844.118759155273,,,1.4825796886582654,1797.8312911987305,,,2.965159377316531,1732.07373046875,,,2.965159377316531,3597.031295776367,,,1.4825796886582654,2943.802017211914
US,M1_full_0211,False,,,20.756115641215715,6910.761123657227,,,1.4825796886582654,1837.3907165527344,,,2.965159377316531,1741.7800216674805,,,2.965159377316531,3699.585762023926,,,1.4825796886582654,3015.722587585449
US,M1_full_0212,False,,,20.756115641215715,6936.771751403809,,,1.4825796886582654,1855.8275909423828,,,2.965159377316531,1735.4309768676758,,,2.965159377316531,3742.373649597168,,,1.4825796886582654,3023.184745788574
US,M1_full_0213,False,,,20.756115641215715,6749.867652893066,,,1.4825796886582654,1828.3496932983398,,,2.965159377316531,1715.2760543823242,,,2.965159377316531,3601.245018005371,,,1.4825796886582654,2928.1009979248047
US,M1_full_0214,False,,,19.27353595255745,6703.698379516602,,,1.4825796886582654,1767.7264022827148,,,2.965159377316531,1700.1461868286133,,,2.965159377316531,3543.0279693603516,,,1.4825796886582654,2913.9661254882812
US,M1_full_0215,False,,,19.27353595255745,6555.807640075684,,,1.4825796886582654,1643.631950378418,,,2.965159377316531,1605.8190612792969,,,2.965159377316531,3376.3075256347656,,,1.4825796886582654,2753.599769592285
US,M1_full_0216,False,,,19.27353595255745,6534.375061035156,,,1.4825796886582654,1621.3650131225586,,,2.965159377316531,1553.663558959961,,,2.965159377316531,3384.4518127441406,,,1.4825796886582654,2735.308662414551
US,M1_full_0217,False,,,19.27353595255745,6446.19548034668,,,1.4825796886582654,1562.2335052490234,,,2.965159377316531,1542.4879150390625,,,2.965159377316531,3277.65242767334,,,1.4825796886582654,2657.8800659179688
US,M1_full_0218,False,,,19.27353595255745,6214.484481811523,,,1.4825796886582654,1455.615867614746,,,2.965159377316531,1453.7007369995117,,,2.965159377316531,3048.410820007324,,,1.4825796886582654,2475.745277404785
US,M1_full_0219,False,,,19.27353595255745,6308.232482910156,,,1.4825796886582654,1547.2130813598633,,,2.965159377316531,1505.4917907714844,,,2.965159377316531,3177.303665161133,,,1.4825796886582654,2593.5337677001953
US,M1_full_0220,False,,,19.27353595255745,6272.583160400391,,,1.4825796886582654,1532.1549682617188,,,2.965159377316531,1524.1531829833984,,,2.965159377316531,3116.176612854004,,,1.4825796886582654,2539.569290161133
US,M1_full_0221,False,,,19.27353595255745,6284.529113769531,,,1.4825796886582654,1582.155860900879,,,2.965159377316531,1572.172721862793,,,2.965159377316531,3139.693534851074,,,1.4825796886582654,2566.4902725219727
US,M1_full_0222,False,,,19.27353595255745,6386.2103271484375,,,1.4825796886582654,1603.8722381591797,,,2.965159377316531,1600.5204315185547,,,2.965159377316531,3216.3114700317383,,,1.4825796886582654,2650.141471862793
US,M1_full_0223,False,,,19.27353595255745,6367.837066650391,,,1.4825796886582654,1585.5161666870117,,,2.965159377316531,1588.471076965332,,,2.965159377316531,3190.8288650512695,,,1.4825796886582654,2610.012252807617
US,M1_full_0224,False,,,19.27353595255745,6354.350158691406,,,1.4825796886582654,1548.9223327636719,,,2.965159377316531,1577.044090270996,,,2.965159377316531,3162.307815551758,,,1.4825796886582654,2615.647735595703
US,M1_full_0225,False,,,19.27353595255745,6442.690933227539,,,1.4825796886582654,1618.9643249511719,,,2.965159377316531,1585.5964813232422,,,2.965159377316531,3273.877960205078,,,1.4825796886582654,2672.1249923706055
US,M1_full_0226,False,,,19.27353595255745,6417.797943115234,,,1.4825796886582654,1598.7071075439453,,,2.965159377316531,1595.309341430664,,,2.965159377316531,3245.772819519043,,,1.4825796886582654,2647.5284729003906
US,M1_full_0227,False,,,19.27353595255745,6440.4250411987305,,,1.4825796886582654,1562.9929504394531,,,2.965159377316531,1574.3946075439453,,,2.965159377316531,3246.0651931762695,,,1.4825796886582654,2640.5891189575195
US,M1_full_0228,False,,,19.27353595255745,6551.0037841796875,,,1.4825796886582654,1662.226547241211,,,2.965159377316531,1600.472785949707,,,2.965159377316531,3383.8725357055664,,,1.4825796886582654,2766.082206726074
US,M1_full_0229,False,,,19.27353595255745,6391.343566894531,,,1.4825796886582654,1557.6602325439453,,,2.965159377316531,1556.6545028686523,,,2.965159377316531,3215.254295349121,,,1.4825796886582654,2616.6073150634766
US,M1_full_0230,False,,,19.27353595255745,6451.719589233398,,,1.4825796886582654,1611.0963821411133,,,2.965159377316531,1595.8302993774414,,,2.965159377316531,3309.4714736938477,,,1.4825796886582654,2693.6989212036133
US,M1_full_0231,False,,,19.27353595255745,6740.143928527832,,,1.4825796886582654,1663.752182006836,,,2.965159377316531,1645.1896133422852,,,2.965159377316531,3513.386962890625,,,1.4825796886582654,2842.2875061035156
US,M1_full_0232,False,,,20.756115641215715,6773.013893127441,,,1.4825796886582654,1721.5165786743164,,,2.965159377316531,1680.6802062988281,,,2.965159377316531,3547.7211380004883,,,1.4825796886582654,2887.1080474853516
US,M1_full_0233,False,,,20.756115641215715,6981.411361694336,,,1.4825796886582654,1867.6188659667969,,,2.965159377316531,1795.5257415771484,,,2.965159377316531,3757.3222885131836,,,1.4825796886582654,3053.898323059082
US,M1_full_0234,False,,,20.756115641215715,7125.95166015625,,,1.4825796886582654,1953.6157302856445,,,2.965159377316531,1853.3430404663086,,,2.965159377316531,3878.9790573120117,,,1.4825796886582654,3168.7934646606445
US,M1_full_0235,False,,,20.756115641215715,7132.099754333496,,,1.4825796886582654,1902.577033996582,,,2.965159377316531,1824.928810119629,,,2.965159377316531,3823.2486724853516,,,1.4825796886582654,3087.8873748779297
US,M1_full_0236,False,,,20.756115641215715,7070.8774490356445,,,1.4825796886582654,1931.0158767700195,,,2.965159377316531,1820.1476669311523,,,2.965159377316531,3844.063133239746,,,1.4825796886582654,3113.0480194091797
US,M1_full_0237,False,,,20.756115641215715,6939.8723220825195,,,1.4825796886582654,1782.8481369018555,,,2.965159377316531,1759.8584671020508,,,2.965159377316531,3595.995880126953,,,1.4825796886582654,2927.9706420898438
US,M1_full_0238,False,,,20.756115641215715,7043.236671447754,,,1.4825796886582654,1882.0734176635742,,,2.965159377316531,1801.0028381347656,,,2.965159377316531,3775.5439071655273,,,1.4825796886582654,3100.3601150512695
US,M1_full_0239,False,,,19.27353595255745,6729.188171386719,,,1.4825796886582654,1771.1913223266602,,,2.965159377316531,1719.4919128417969,,,2.965159377316531,3532.875068664551,,,1.4825796886582654,2929.931297302246
US,M1_full_0240,False,,,19.27353595255745,6456.150001525879,,,1.4825796886582654,1619.5579376220703,,,2.965159377316531,1638.2828674316406,,,2.965159377316531,3277.0260696411133,,,1.4825796886582654,2685.847038269043
US,M1_full_0241,False,,,19.27353595255745,6531.085189819336,,,1.4825796886582654,1675.8405838012695,,,2.965159377316531,1641.2391891479492,,,2.965159377316531,3339.7179641723633,,,1.4825796886582654,2744.317352294922
US,M1_full_0242,False,,,19.27353595255745,6531.555366516113,,,1.4825796886582654,1715.496467590332,,,2.965159377316531,1654.032615661621,,,2.965159377316531,3365.3777923583984,,,1.4825796886582654,2785.1563568115234
US,M1_full_0243,False,,,20.756115641215715,6816.294494628906,,,1.4825796886582654,1824.6623306274414,,,2.965159377316531,1738.8903045654297,,,2.965159377316531,3616.9917526245117,,,1.4825796886582654,2956.9158096313477
US,M1_full_0244,False,,,20.756115641215715,6780.2385177612305,,,1.4825796886582654,1793.6691513061523,,,2.965159377316531,1721.1930084228516,,,2.965159377316531,3527.402900695801,,,1.4825796886582654,2890.2438201904297
US,M1_full_0245,False,,,20.756115641215715,6747.295669555664,,,1.4825796886582654,1751.9719543457031,,,2.965159377316531,1705.1539611816406,,,2.965159377316531,3488.815773010254,,,1.4825796886582654,2878.9581298828125
US,M1_full_0246,False,,,20.756115641215715,6599.19522857666,,,1.4825796886582654,1690.6088562011719,,,2.965159377316531,1675.4187698364258,,,2.965159377316531,3352.4391021728516,,,1.4825796886582654,2745.554153442383
US,M1_full_0247,False,,,20.756115641215715,6618.620903015137,,,1.4825796886582654,1746.1337509155273,,,2.965159377316531,1706.5221481323242,,,2.965159377316531,3418.5116653442383,,,1.4825796886582654,2816.0620346069336
US,M1_full_0248,False,,,19.27353595255745,6683.928375244141,,,1.4825796886582654,1828.486228942871,,,2.965159377316531,1734.7502517700195,,,2.965159377316531,3529.949737548828,,,1.4825796886582654,2899.7711181640625
US,M1_full_0249,False,,,19.27353595255745,6545.60977935791,,,1.4825796886582654,1670.3141174316406,,,2.965159377316531,1644.6567077636719,,,2.965159377316531,3346.438545227051,,,1.4825796886582654,2733.2049407958984
US,M1_full_0250,False,,,19.27353595255745,6410.451034545898,,,1.4825796886582654,1532.8656005859375,,,2.965159377316531,1568.6720962524414,,,2.965159377316531,3208.146484375,,,1.4825796886582654,2612.468589782715
US,M1_full_0251,False,,,19.27353595255745,6327.67569732666,,,1.4825796886582654,1540.6213760375977,,,2.965159377316531,1570.9608001708984,,,2.965159377316531,3165.3507690429688,,,1.4825796886582654,2580.0982055664062
US,M1_full_0252,False,,,19.27353595255745,6384.096733093262,,,1.4825796886582654,1575.9996337890625,,,2.965159377316531,1608.529151916504,,,2.965159377316531,3177.5571365356445,,,1.4825796886582654,2619.5813217163086
US,M1_full_0253,False,,,19.27353595255745,6464.878440856934,,,1.4825796886582654,1624.1159591674805,,,2.965159377316531,1621.655158996582,,,2.965159377316531,3282.105339050293,,,1.4825796886582654,2686.086669921875
US,M1_full_0254,False,,,19.27353595255745,6208.438522338867,,,1.4825796886582654,1504.7168807983398,,,2.965159377316531,1542.582389831543,,,2.965159377316531,3011.639678955078,,,1.4825796886582654,2499.672607421875
US,M1_full_0255,False,,,19.27353595255745,6260.895858764648,,,1.4825796886582654,1530.1808547973633,,,2.965159377316531,1553.9213638305664,,,2.965159377316531,3095.3751373291016,,,1.4825796886582654,2543.7759399414062
US,M1_full_0256,False,,,19.27353595255745,6664.543815612793,,,1.4825796886582654,1764.7420196533203,,,2.965159377316531,1706.3557205200195,,,2.965159377316531,3502.7560272216797,,,1.4825796886582654,2882.0633087158203
US,M1_full_0257,False,,,19.27353595255745,6551.502250671387,,,1.4825796886582654,1739.8458786010742,,,2.965159377316531,1706.0315628051758,,,2.965159377316531,3387.053321838379,,,1.4825796886582654,2817.4833602905273
US,M1_full_0258,False,,,19.27353595255745,6676.702056884766,,,1.4825796886582654,1785.9343032836914,,,2.965159377316531,1767.4555969238281,,,2.965159377316531,3476.729721069336,,,1.4825796886582654,2878.685386657715
US,M1_full_0259,False,,,19.27353595255745,6734.505310058594,,,1.4825796886582654,1802.396011352539,,,2.965159377316531,1780.9274673461914,,,2.965159377316531,3522.8136672973633,,,1.4825796886582654,2938.3154907226562
US,M1_full_0260,False,,,19.27353595255745,6772.301376342773,,,1.4825796886582654,1809.0470962524414,,,2.965159377316531,1769.264503479004,,,2.965159377316531,3560.8045349121094,,,1.4825796886582654,2926.6901779174805
US,M1_full_0261,False,,,19.27353595255745,6662.11572265625,,,1.4825796886582654,1798.6382598876953,,,2.965159377316531,1758.1923828125,,,2.965159377316531,3485.9519958496094,,,1.4825796886582654,2875.424514770508
US,M1_full_0262,False,,,19.27353595255745,6705.676124572754,,,1.4825796886582654,1763.2721481323242,,,2.965159377316531,1722.4046020507812,,,2.965159377316531,3504.960968017578,,,1.4825796886582654,2878.2104721069336
US,M1_full_0263,False,,,19.27353595255745,6570.711631774902,,,1.4825796886582654,1717.1781845092773,,,2.965159377316531,1668.4031143188477,,,2.965159377316531,3381.420295715332,,,1.4825796886582654,2782.378646850586
US,M1_full_0264,False,,,19.27353595255745,6269.377021789551,,,1.4825796886582654,1605.5715942382812,,,2.965159377316531,1593.9216384887695,,,2.965159377316531,3143.5276947021484,,,1.4825796886582654,2585.770637512207
US,M1_full_0265,False,,,19.27353595255745,6251.826148986816,,,1.4825796886582654,1615.2673263549805,,,2.965159377316531,1580.776008605957,,,2.965159377316531,3154.544891357422,,,1.4825796886582654,2570.330856323242
US,M1_full_0266,False,,,19.27353595255745,6142.323554992676,,,1.4825796886582654,1567.4899978637695,,,2.965159377316531,1551.6964492797852,,,2.965159377316531,3059.651657104492,,,1.4825796886582654,2499.4906005859375
US,M1_full_0267,False,,,19.27353595255745,6011.621337890625,,,1.4825796886582654,1494.725830078125,,,2.965159377316531,1532.613525390625,,,2.965159377316531,2898.7723083496094,,,1.4825796886582654,2361.535385131836
US,M1_full_0268,False,,,19.27353595255745,6230.958053588867,,,1.4825796886582654,1586.3789520263672,,,2.965159377316531,1583.8365478515625,,,2.965159377316531,3110.2283325195312,,,1.4825796886582654,2569.4693145751953
US,M1_full_0269,False,,,19.27353595255745,6506.468910217285,,,1.4825796886582654,1691.7747192382812,,,2.965159377316531,1653.4840850830078,,,2.965159377316531,3381.039207458496,,,1.4825796886582654,2775.4634552001953
US,M1_full_0270,False,,,19.27353595255745,6332.960868835449,,,1.4825796886582654,1621.5778503417969,,,2.965159377316531,1619.6541213989258,,,2.965159377316531,3192.2253036499023,,,1.4825796886582654,2650.1557083129883
US,M1_full_0271,False,,,19.27353595255745,6393.306137084961,,,1.4825796886582654,1615.9742050170898,,,2.965159377316531,1617.5686874389648,,,2.965159377316531,3222.3469009399414,,,1.4825796886582654,2634.9544067382812
US,M1_full_0272,False,,,19.27353595255745,6582.7138595581055,,,1.4825796886582654,1718.4657440185547,,,2.965159377316531,1695.0640258789062,,,2.965159377316531,3417.4285278320312,,,1.4825796886582654,2803.2193603515625
US,M1_full_0273,False,,,19.27353595255745,6367.099456787109,,,1.4825796886582654,1597.6699295043945,,,2.965159377316531,1623.3703155517578,,,2.965159377316531,3174.614631652832,,,1.4825796886582654,2576.497100830078
US,M1_full_0274,False,,,19.27353595255745,6350.924583435059,,,1.4825796886582654,1539.3360900878906,,,2.965159377316531,1565.076026916504,,,2.965159377316531,3177.429931640625,,,1.4825796886582654,2558.916290283203
US,M1_full_0275,False,,,19.27353595255745,6565.797164916992,,,1.4825796886582654,1631.7507553100586,,,2.965159377316531,1607.9185943603516,,,2.965159377316531,3386.0137100219727,,,1.4825796886582654,2735.8986587524414
US,M1_full_0276,False,,,19.27353595255745,6340.487060546875,,,1.4825796886582654,1516.0254516601562,,,2.965159377316531,1528.3535461425781,,,2.965159377316531,3206.897186279297,,,1.4825796886582654,2595.4899139404297
US,M1_full_0277,False,,,19.27353595255745,6269.467460632324,,,1.4825796886582654,1472.8355407714844,,,2.965159377316531,1487.529899597168,,,2.965159377316531,3159.3345108032227,,,1.4825796886582654,2535.180107116699
US,M1_full_0278,False,,,19.27353595255745,6175.332366943359,,,1.4825796886582654,1412.9230346679688,,,2.965159377316531,1458.030891418457,,,2.965159377316531,3015.582046508789,,,1.4825796886582654,2428.0952911376953
US,M1_full_0279,False,,,19.27353595255745,5809.588317871094,,,1.4825796886582654,1302.4881896972656,,,2.965159377316531,1359.7938919067383,,,2.965159377316531,2725.1171875,,,1.4825796886582654,2209.5787200927734
US,M1_full_0280,False,,,19.27353595255745,6025.4957275390625,,,1.4825796886582654,1299.1412658691406,,,2.965159377316531,1362.37939453125,,,2.965159377316531,2841.8012084960938,,,1.4825796886582654,2265.1895751953125
US,M1_full_0281,False,,,19.27353595255745,5849.236915588379,,,1.4825796886582654,1286.3762969970703,,,2.965159377316531,1373.2998809814453,,,2.965159377316531,2698.865852355957,,,1.4825796886582654,2184.2486877441406
US,M1_full_0282,False,,,19.27353595255745,5705.131797790527,,,1.4825796886582654,1202.9319381713867,,,2.965159377316531,1309.0634384155273,,,2.965159377316531,2590.2386474609375,,,1.4825796886582654,2111.573112487793
US,M1_full_0283,False,,,19.27353595255745,5780.934829711914,,,1.4825796886582654,1193.085563659668,,,2.965159377316531,1308.5193939208984,,,2.965159377316531,2623.6899490356445,,,1.4825796886582654,2112.561004638672
US,M1_full_0284,False,,,19.27353595255745,5659.278343200684,,,1.4825796886582654,1099.1107635498047,,,2.965159377316531,1253.8109588623047,,,2.965159377316531,2470.677490234375,,,1.4825796886582654,1984.862075805664
US,M1_full_0285,False,,,19.27353595255745,5820.418014526367,,,1.4825796886582654,1242.7811126708984,,,2.965159377316531,1347.8043746948242,,,2.965159377316531,2694.0881729125977,,,1.4825796886582654,2166.653045654297
US,M1_full_0286,False,,,19.27353595255745,5983.302436828613,,,1.4825796886582654,1294.6758041381836,,,2.965159377316531,1383.8688201904297,,,2.965159377316531,2811.8124465942383,,,1.4825796886582654,2241.091651916504
US,M1_full_0287,False,,,19.27353595255745,5991.976860046387,,,1.4825796886582654,1322.6894760131836,,,2.965159377316531,1407.735206604004,,,2.965159377316531,2824.248115539551,,,1.4825796886582654,2274.6188049316406
US,M1_full_0288,False,,,19.27353595255745,6202.163864135742,,,1.4825796886582654,1382.7155151367188,,,2.965159377316531,1449.7756576538086,,,2.965159377316531,2965.566162109375,,,1.4825796886582654,2391.6640396118164
US,M1_full_0289,False,,,19.27353595255745,6181.995262145996,,,1.4825796886582654,1348.8238525390625,,,2.965159377316531,1437.775131225586,,,2.965159377316531,2965.9705963134766,,,1.4825796886582654,2379.8691635131836
US,M1_full_0290,False,,,19.27353595255745,6082.409896850586,,,1.4825796886582654,1281.1478958129883,,,2.965159377316531,1387.6852188110352,,,2.965159377316531,2882.5704193115234,,,1.4825796886582654,2273.116683959961
US,M1_full_0291,False,,,19.27353595255745,6157.01301574707,,,1.4825796886582654,1322.5700912475586,,,2.965159377316531,1417.3964233398438,,,2.965159377316531,2921.5158462524414,,,1.4825796886582654,2347.2108764648438
US,M1_full_0292,False,,,19.27353595255745,6308.788917541504,,,1.4825796886582654,1435.165626525879,,,2.965159377316531,1507.654197692871,,,2.965159377316531,3055.430450439453,,,1.4825796886582654,2469.39559173584
US,M1_full_0293,False,,,20.756115641215715,6414.107841491699,,,1.4825796886582654,1489.9557800292969,,,2.965159377316531,1522.2561950683594,,,2.965159377316531,3157.1902465820312,,,1.4825796886582654,2548.5007934570312
US,M1_full_0294,False,,,19.27353595255745,6631.760597229004,,,1.4825796886582654,1629.7476119995117,,,2.965159377316531,1607.7276611328125,,,2.965159377316531,3427.354522705078,,,1.4825796886582654,2789.4400634765625
US,M1_full_0295,False,,,19.27353595255745,6440.021461486816,,,1.4825796886582654,1516.9918746948242,,,2.965159377316531,1545.603775024414,,,2.965159377316531,3169.8988876342773,,,1.4825796886582654,2583.2452087402344
US,M1_full_0296,False,,,20.756115641215715,6735.041664123535,,,1.4825796886582654,1650.4111251831055,,,2.965159377316531,1629.4191818237305,,,2.965159377316531,3482.463088989258,,,1.4825796886582654,2822.799835205078
US,M1_full_0297,False,,,19.27353595255745,6361.891860961914,,,1.4825796886582654,1477.8791732788086,,,2.965159377316531,1520.2371978759766,,,2.965159377316531,3155.835906982422,,,1.4825796886582654,2550.997512817383
US,M1_full_0298,False,,,19.27353595255745,6383.973045349121,,,1.4825796886582654,1518.85693359375,,,2.965159377316531,1543.9815368652344,,,2.965159377316531,3181.507179260254,,,1.4825796886582654,2575.1921463012695
US,M1_full_0299,False,,,19.27353595255745,6390.2346115112305,,,1.4825796886582654,1628.0554428100586,,,2.965159377316531,1589.333625793457,,,2.965159377316531,3218.735771179199,,,1.4825796886582654,2653.403549194336
US,M1_full_0300,False,,,20.756115641215715,6556.670166015625,,,1.4825796886582654,1563.9828872680664,,,2.965159377316531,1574.843116760254,,,2.965159377316531,3330.4939498901367,,,1.4825796886582654,2682.451171875
US,M1_full_0301,False,,,20.756115641215715,6600.33943939209,,,1.4825796886582654,1598.543800354004,,,2.965159377316531,1599.0037155151367,,,2.965159377316531,3319.9346923828125,,,1.4825796886582654,2698.673210144043
US,M1_full_0302,False,,,19.27353595255745,6620.957931518555,,,1.4825796886582654,1625.353660583496,,,2.965159377316531,1626.71826171875,,,2.965159377316531,3383.0604553222656,,,1.4825796886582654,2742.45662689209
US,M1_full_0303,False,,,20.756115641215715,7231.497909545898,,,1.4825796886582654,1849.7492980957031,,,2.965159377316531,1780.5983276367188,,,2.965159377316531,4007.913017272949,,,2.965159377316531,3153.7108459472656
US,M1_full_0304,False,,,20.756115641215715,6855.57666015625,,,1.4825796886582654,1692.3965301513672,,,2.965159377316531,1688.0739212036133,,,2.965159377316531,3584.9563751220703,,,2.965159377316531,2893.8721771240234
US,M1_full_0305,False,,,20.756115641215715,7380.761856079102,,,1.4825796886582654,1951.4546737670898,,,2.965159377316531,1879.9908752441406,,,2.965159377316531,4053.0458755493164,,,2.965159377316531,3299.0245971679688
US,M1_full_0306,False,,,20.756115641215715,7135.537902832031,,,1.4825796886582654,1803.7748184204102,,,2.965159377316531,1770.7382202148438,,,2.965159377316531,3815.0843963623047,,,2.965159377316531,3050.2703247070312
US,M1_full_0307,False,,,20.756115641215715,7348.535797119141,,,1.4825796886582654,1915.2547454833984,,,2.965159377316531,1862.4428482055664,,,2.965159377316531,4014.6832580566406,,,2.965159377316531,3244.23681640625
US,M1_full_0308,False,,,20.756115641215715,7358.418739318848,,,1.4825796886582654,1966.609504699707,,,2.965159377316531,1882.6056289672852,,,2.965159377316531,4078.158058166504,,,2.965159377316531,3292.4620819091797
US,M1_full_0309,False,,,20.756115641215715,7475.861892700195,,,1.4825796886582654,2000.862190246582,,,2.965159377316531,1931.522361755371,,,2.965159377316531,4110.087844848633,,,2.965159377316531,3335.508270263672
US,M1_full_0310,False,,,20.756115641215715,7397.512512207031,,,1.4825796886582654,2027.8044967651367,,,2.965159377316531,1937.2702560424805,,,2.965159377316531,4096.555625915527,,,2.965159377316531,3315.519241333008
US,M1_full_0311,False,,,20.756115641215715,7328.813613891602,,,1.4825796886582654,1929.8490982055664,,,2.965159377316531,1892.1623001098633,,,2.965159377316531,3967.089614868164,,,2.965159377316531,3211.0603103637695
US,M1_full_0312,False,,,20.756115641215715,7388.828399658203,,,1.4825796886582654,1939.0026092529297,,,2.965159377316531,1865.383155822754,,,2.965159377316531,4041.817207336426,,,2.965159377316531,3282.6140365600586
US,M1_full_0313,False,,,20.756115641215715,7194.272178649902,,,1.4825796886582654,1856.5750350952148,,,2.965159377316531,1817.8729934692383,,,2.965159377316531,3859.3010482788086,,,2.965159377316531,3126.7354278564453
US,M1_full_0314,False,,,20.756115641215715,7134.452919006348,,,1.4825796886582654,1780.644760131836,,,2.965159377316531,1764.9845581054688,,,2.965159377316531,3793.845863342285,,,2.965159377316531,3058.0414810180664
US,M1_full_0315,False,,,20.756115641215715,7162.398963928223,,,1.4825796886582654,1817.7632141113281,,,2.965159377316531,1769.0652465820312,,,2.965159377316531,3823.223793029785,,,2.965159377316531,3075.918975830078
US,M1_full_0316,False,,,20.756115641215715,7230.451736450195,,,1.4825796886582654,1884.4239883422852,,,2.965159377316531,1813.3760299682617,,,2.965159377316531,3909.0685424804688,,,2.965159377316531,3172.5054779052734
US,M1_full_0317,False,,,20.756115641215715,7230.5268478393555,,,1.4825796886582654,1866.7378997802734,,,2.965159377316531,1819.1018829345703,,,2.965159377316531,3881.4832916259766,,,2.965159377316531,3155.848602294922
US,M1_full_0318,False,,,20.756115641215715,7274.894233703613,,,1.4825796886582654,1929.6379928588867,,,2.965159377316531,1871.318489074707,,,2.965159377316531,3924.709617614746,,,2.965159377316531,3191.393508911133
